bar_index,300348.SZ,300735.SZ,688213.SH,001696.SZ,301363.SZ,301262.SZ,301348.SZ,300002.SZ,688630.SH,688088.SH,688400.SH,300723.SZ,300366.SZ,688766.SH,603103.SH,002920.SZ,603728.SH,300260.SZ,300693.SZ,688091.SH
232,7391.000000,481156.000000,48196.000000,226320.000000,193552.000000,15426.000000,131133.000000,717390.000000,18487.560000,238081.100000,35726.000000,0.000000,9867.000000,,17605.000000,567099.000000,187074.240000,181393.000000,2102.000000,463.890000
233,4032.000000,290360.000000,0.000000,247485.000000,45520.000000,6609.000000,34968.000000,578769.000000,12328.000000,50072.030000,0.000000,0.000000,61248.000000,,32496.000000,389346.000000,163539.000000,90799.000000,35734.000000,11089.180000
234,8736.000000,565699.000000,186215.440000,440916.000000,17070.000000,13202.000000,204078.000000,419182.000000,61375.380000,89101.600000,0.000000,3856.000000,40185.000000,,10837.000000,837689.000000,46725.000000,6054.000000,10510.000000,12924.650000
235,172702.000000,235132.000000,150694.360000,696740.000000,59806.000000,37403.000000,224524.000000,235690.000000,0.000000,11148.000000,0.000000,0.000000,704.000000,,23018.000000,270615.000000,634171.000000,24206.000000,90404.000000,4420.000000
236,94078.000000,773642.000000,61777.740000,1285498.000000,148116.000000,83777.000000,102054.000000,653650.000000,0.000000,52594.690000,37936.640000,9650.000000,121955.000000,,73210.000000,2597791.000000,670006.100000,127076.000000,334384.000000,182606.420000
237,12775.000000,562663.000000,19292.000000,680852.000000,68389.000000,22034.000000,11675.000000,586749.000000,12334.000000,6975.000000,3605.280000,61725.000000,10575.000000,,23086.000000,372621.000000,243237.000000,20198.000000,16847.000000,8848.000000
238,23539.000000,985112.000000,242078.380000,1006624.000000,39900.000000,15429.000000,75901.000000,375304.000000,6158.000000,79196.300000,6496.000000,21209.000000,3525.000000,,12222.000000,152510.000000,50725.000000,48468.000000,35804.000000,4095.900000
239,12097.000000,700916.000000,56771.880000,284531.000000,19955.000000,37485.000000,29192.000000,408401.000000,37101.300000,5580.000000,0.000000,5787.000000,223096.000000,,31223.000000,262571.000000,183457.000000,94855.000000,84242.000000,4428.000000
240,9408.000000,985636.000000,118158.570000,820002.000000,14255.000000,37500.000000,198625.000000,341930.000000,39304.900000,23694.500000,,0.000000,0.000000,,32613.000000,431909.000000,23429.000000,16137.000000,58940.000000,0.000000
241,98113.000000,377587.000000,184757.930000,159926.000000,51366.000000,46293.000000,52583.000000,227606.000000,12316.000000,581123.650000,39300.800000,17370.000000,96016.000000,,6786.000000,220035.000000,11709.000000,40285.000000,96757.000000,4426.000000
242,74592.000000,468363.000000,192544.280000,201246.000000,8555.000000,88121.000000,29250.000000,472989.000000,23258.340000,34009.200000,0.000000,5790.000000,14826.000000,,16295.000000,532870.000000,39025.000000,34197.000000,330704.000000,44240.000000
243,10752.000000,554550.000000,67301.900000,657674.000000,68482.000000,13212.000000,64359.000000,246380.000000,,33995.400000,6492.000000,0.000000,16944.000000,,5429.000000,287608.000000,15617.000000,34180.000000,10520.000000,4424.000000
244,86675.000000,476127.000000,11851.060000,508421.000000,8545.000000,13211.000000,256920.000000,94846.000000,69159.720000,159585.730000,63300.000000,7720.000000,130486.000000,,73277.000000,228351.000000,85909.000000,146811.000000,63097.000000,59067.880000
245,44969.000000,573220.000000,48046.000000,101584.000000,8544.000000,52833.000000,40828.000000,227009.000000,36922.000000,22244.940000,6488.000000,53996.000000,85315.000000,,13558.000000,617379.000000,0.000000,90420.000000,44159.000000,13260.000000
246,69062.000000,211664.000000,9598.000000,334406.000000,17080.000000,8808.000000,2918.000000,383435.000000,19331.840000,200187.670000,51411.910000,102291.000000,22592.000000,,4065.000000,591898.000000,101501.000000,82367.000000,0.000000,0.000000
247,10065.000000,381207.000000,42736.000000,119568.000000,8531.000000,147444.000000,20423.000000,111844.000000,0.000000,6347.520000,3244.000000,0.000000,36663.000000,,0.000000,422729.000000,81945.000000,457921.000000,,73027.000000
248,25497.000000,539800.000000,155360.000000,106921.000000,5690.000000,15404.000000,131253.000000,162920.000000,36972.000000,20687.920000,3487.300000,0.000000,0.000000,,86746.000000,279009.000000,206790.000000,84357.000000,16824.000000,34250.580000
249,16775.000000,247780.000000,0.000000,161883.000000,8535.000000,30813.000000,110880.000000,65637.000000,0.000000,22663.760000,0.000000,61792.000000,0.000000,,21712.000000,380351.000000,15601.000000,16077.000000,16819.000000,5200.550000
250,1342.000000,306893.000000,0.000000,654117.000000,0.000000,105739.000000,70013.000000,898883.000000,0.000000,13912.000000,0.000000,0.000000,6345.000000,,17642.000000,261982.000000,81902.000000,192956.000000,25226.000000,0.000000
251,16110.000000,922538.000000,211958.870000,245467.000000,17064.000000,15425.000000,35007.000000,566639.000000,12332.000000,32433.600000,0.000000,1934.000000,0.000000,,1357.000000,633739.000000,0.000000,68362.000000,2103.000000,4426.000000
252,0.000000,448297.000000,28908.000000,210557.000000,14212.000000,30853.000000,119692.000000,621969.000000,12336.000000,46700.880000,0.000000,1934.000000,4942.000000,,10856.000000,557504.000000,19500.000000,213155.000000,37853.000000,0.000000
253,0.000000,412309.000000,0.000000,139664.000000,22722.000000,158528.000000,32097.000000,500947.000000,120457.920000,11144.000000,9732.000000,0.000000,21172.000000,,0.000000,2119401.000000,150632.000000,34210.000000,2103.000000,61990.000000
254,671.000000,156487.000000,115775.440000,149159.000000,42588.000000,2204.000000,20447.000000,274420.000000,24663.200000,52284.120000,32066.940000,0.000000,54357.000000,,0.000000,557286.000000,241502.000000,46280.000000,273475.000000,66449.470000
255,0.000000,308696.000000,325448.850000,505633.000000,42578.000000,24245.000000,26289.000000,131544.000000,61570.000000,16713.000000,0.000000,,14826.000000,,93701.000000,211042.000000,42873.000000,2012.000000,210558.000000,113758.250000
256,131518.000000,226344.000000,957678.490000,189387.000000,84991.000000,44080.000000,659091.000000,588927.000000,0.000000,36235.330000,32567.760000,1933.000000,130605.000000,,9510.000000,160440.000000,245165.000000,221186.000000,717760.000000,4440.000000
257,57690.000000,1168603.000000,197152.750000,448607.000000,28370.000000,15422.000000,75794.000000,430348.000000,14784.000000,132997.970000,19459.540000,1933.000000,38775.000000,,1358.000000,295583.000000,447322.000000,356289.000000,94711.000000,10961.860000
258,35563.000000,378087.000000,0.000000,483508.000000,2837.000000,24236.000000,99131.000000,241601.000000,0.000000,10360.200000,0.000000,0.000000,6354.000000,,4077.000000,574154.000000,2193819.000000,8040.000000,136760.000000,0.000000
259,15433.000000,413956.000000,35583.290000,674468.000000,8511.000000,8808.000000,154503.000000,38918.000000,0.000000,139250.000000,0.000000,54045.000000,17650.000000,,13580.000000,126635.000000,338316.000000,76380.000000,2103.000000,25994.660000
260,39587.000000,441320.000000,33974.900000,621527.000000,2837.000000,456077.000000,148705.000000,1087892.000000,18492.000000,0.000000,0.000000,63822.000000,9884.000000,,115582.000000,852336.000000,586586.000000,82374.000000,0.000000,0.000000
261,110066.000000,217506.000000,15735.230000,213468.000000,36919.000000,11042.000000,46644.000000,125005.000000,24640.000000,149554.500000,0.000000,0.000000,706.000000,,1360.000000,396386.000000,1168135.000000,174718.000000,48369.000000,16470.200000
262,22143.000000,789552.000000,19260.000000,420448.000000,2843.000000,26517.000000,40812.000000,351590.000000,320376.200000,85511.650000,29232.000000,,6354.000000,,0.000000,632640.000000,419335.000000,108378.000000,8415.000000,66602.000000
263,2013.000000,2310306.000000,57093.300000,1353699.000000,42679.000000,66327.000000,14587.000000,3406490.000000,43064.000000,0.000000,12180.000000,118039.000000,36006.000000,,309014.000000,489346.000000,50507.000000,124372.000000,6309.000000,4440.000000
264,102663.000000,799391.000000,37452.260000,495711.000000,19929.000000,33207.000000,11672.000000,516058.000000,0.000000,169585.600000,0.000000,5811.000000,45896.000000,,121228.000000,253098.000000,101135.000000,198595.000000,109406.000000,49328.250000
265,32880.000000,1190083.000000,38783.300000,573722.000000,37063.000000,13281.000000,186559.000000,1742570.960000,0.000000,177070.300000,50293.750000,13554.000000,706.000000,,5445.000000,328967.000000,221812.000000,535577.000000,31551.000000,4450.000000
266,17446.000000,346028.000000,169341.460000,149072.000000,25632.000000,39840.000000,160117.000000,2321518.040000,12304.000000,131696.040000,21125.000000,46464.000000,73446.000000,,44913.000000,514451.000000,23364.000000,118416.000000,142937.000000,33375.000000
267,8728.000000,677139.000000,198459.750000,602512.000000,34156.000000,33198.000000,29121.000000,489905.000000,50885.310000,98376.890000,3248.000000,32910.000000,41654.000000,,43533.000000,480639.000000,42839.000000,311040.000000,214422.000000,8884.000000
268,157920.000000,1734272.000000,256043.990000,385714.000000,0.000000,15490.000000,81541.000000,992845.000000,0.000000,109280.270000,94713.680000,60045.000000,0.000000,,1361.000000,3223517.000000,101320.000000,296800.000000,6309.000000,0.000000
269,119616.000000,1982021.000000,9626.000000,437528.000000,22754.000000,73058.000000,46584.000000,417577.000000,0.000000,147011.240000,9748.000000,7749.000000,78360.000000,,8166.000000,1022072.000000,15596.000000,130338.000000,69418.000000,9848.750000
270,0.000000,187916.000000,0.000000,305316.000000,85503.000000,11068.000000,78603.000000,1870385.000000,12306.000000,0.000000,19488.000000,42636.000000,310205.000000,,0.000000,676368.000000,234167.720000,112325.000000,29446.000000,33714.490000
271,10065.000000,158540.000000,182367.060000,143807.000000,57140.000000,22132.000000,81499.000000,1494432.000000,36912.000000,33495.890000,1104.320000,312180.000000,72012.000000,,2722.000000,828892.000000,23399.000000,28109.000000,44183.000000,0.000000
272,2013.000000,712004.000000,422684.460000,781471.000000,5714.000000,26556.000000,113496.000000,1127124.000000,258471.040000,67593.800000,3246.000000,0.000000,33896.000000,,1361.000000,414357.000000,124865.000000,300872.000000,170387.000000,15530.500000
273,18117.000000,641672.000000,128057.670000,734655.000000,2857.000000,22138.000000,160050.000000,530485.000000,230601.000000,155248.450000,6492.000000,64010.000000,9178.000000,,49008.000000,380289.000000,35104.000000,82192.000000,48366.000000,9239.360000
274,0.000000,521194.000000,28876.020000,56012.000000,2858.000000,22134.000000,64032.000000,127132.000000,0.000000,168097.890000,9738.000000,0.000000,1414.000000,,2722.000000,168912.000000,23409.000000,56156.000000,21020.000000,4442.000000
275,27511.000000,740422.000000,72964.970000,347763.000000,188620.000000,236588.000000,29100.000000,220752.000000,0.000000,42305.510000,34077.520000,5822.000000,60791.000000,,2721.000000,607707.000000,105314.000000,64178.000000,35742.000000,4442.000000
276,4027.000000,507072.780000,110644.620000,545340.000000,271978.000000,15484.000000,101843.000000,732030.000000,135184.000000,0.000000,0.000000,0.000000,3535.000000,,28560.000000,295247.000000,7802.000000,174445.000000,23130.000000,0.000000
277,4697.000000,272095.000000,36315.500000,118390.000000,8583.000000,13258.000000,5819.000000,424499.000000,49144.000000,13905.000000,3485.300000,0.000000,14120.000000,,12240.000000,438634.000000,23404.000000,208501.000000,2102.000000,4444.000000
278,5373.000000,742220.580000,9632.000000,501032.000000,22880.000000,41990.000000,81452.000000,373977.000000,0.000000,5564.000000,81034.350000,0.000000,113827.000000,,0.000000,3131194.000000,81915.000000,118182.000000,117768.000000,0.000000
279,20801.000000,843328.000000,9632.000000,578694.000000,11440.000000,19888.000000,293480.000000,537815.000000,92158.740000,159274.870000,0.000000,0.000000,1415.000000,,47670.000000,50647.000000,167648.000000,100197.000000,39957.000000,8888.000000
280,21504.000000,501936.000000,250608.610000,160781.000000,17144.000000,11053.000000,211944.000000,167003.000000,0.000000,36190.000000,,33031.000000,19089.000000,,8172.000000,219532.000000,109098.000000,226608.000000,4208.000000,0.000000
281,4026.000000,385900.000000,19264.000000,332223.000000,8570.000000,2211.000000,255318.000000,231460.000000,282594.000000,39368.080000,0.000000,77632.000000,12744.000000,,46279.000000,379929.000000,7799.000000,56199.000000,67316.000000,0.000000
282,26844.000000,1056350.000000,27514.490000,388232.000000,39937.000000,37601.000000,147966.000000,1391255.000000,12302.000000,26138.930000,7153.020000,0.000000,118236.000000,,97992.000000,168835.000000,101402.000000,68223.000000,79990.000000,0.000000
283,13420.000000,539671.580000,35170.700000,279259.000000,28479.000000,50898.000000,156664.000000,492732.000000,24588.000000,82905.530000,0.000000,1940.000000,72924.000000,,32708.000000,50661.000000,70218.000000,150702.000000,46302.000000,10360.520000
284,4026.000000,622126.000000,38558.340000,192565.000000,68398.000000,17696.000000,156760.000000,814342.000000,24612.000000,41419.560000,0.000000,11640.000000,5656.000000,,1362.000000,1088957.000000,62416.000000,251275.000000,18943.000000,0.000000
285,58377.000000,1045296.000000,90332.940000,132272.000000,17113.000000,110677.000000,325701.000000,553389.000000,15008.440000,13940.000000,0.000000,1940.000000,4950.000000,,31368.000000,801585.000000,15604.000000,94469.000000,46308.000000,4444.000000
286,10080.000000,879842.000000,38592.000000,411911.000000,5706.000000,26565.000000,238556.000000,2502754.000000,12558.240000,71123.500000,6496.000000,0.000000,55222.000000,,35464.000000,700409.000000,128754.000000,96488.000000,69471.000000,70087.500000
287,121633.000000,647936.000000,181687.800000,135532.000000,11412.000000,26576.000000,113520.000000,1071877.000000,0.000000,61448.000000,99328.950000,0.000000,23358.000000,,4092.000000,1046630.000000,11710.000000,70397.000000,179069.000000,4444.000000
288,17483.000000,1184223.000000,156291.560000,558923.000000,71342.000000,46530.000000,5826.000000,1383209.000000,0.000000,70686.830000,66171.800000,56263.000000,2828.000000,,42282.000000,1528875.000000,218703.000000,64468.000000,29512.000000,17624.840000
289,26239.000000,949607.000000,63348.660000,317665.000000,14289.000000,48747.000000,64169.000000,749793.000000,33973.120000,29890.080000,14897.830000,5820.000000,14162.000000,,32735.000000,1385758.000000,58600.000000,98636.000000,278480.000000,9599.040000
290,32261.000000,793923.000000,52461.270000,195924.000000,0.000000,68693.000000,20443.000000,514725.000000,0.000000,29183.140000,,9710.000000,0.000000,,9548.000000,625614.000000,19535.000000,243827.000000,0.000000,0.000000
291,27593.000000,1548256.000000,18132.720000,692927.000000,8574.000000,13291.000000,5846.000000,709663.000000,1136860.060000,76581.420000,23933.170000,0.000000,64518.000000,,35476.000000,414550.000000,62520.000000,78553.000000,686057.000000,0.000000
292,48403.000000,1580105.000000,41544.800000,503439.000000,142932.000000,42094.000000,114052.000000,792810.000000,36918.000000,143300.950000,17886.000000,13589.000000,89313.000000,,5452.000000,270786.000000,140703.000000,175152.000000,164823.000000,13332.000000
293,105489.000000,256704.000000,9664.000000,305220.000000,11426.000000,132957.000000,169660.000000,285645.000000,0.000000,109029.090000,3252.000000,3882.000000,43190.000000,,20466.000000,414499.000000,7818.000000,46276.000000,69642.000000,9510.160000
294,0.000000,261076.000000,28806.600000,303159.000000,,174993.000000,90670.000000,1065051.000000,12328.000000,0.000000,51560.460000,0.000000,19123.000000,,0.000000,67680.000000,97675.000000,82500.000000,4224.000000,31952.360000
295,4704.000000,278289.000000,62833.000000,109251.000000,2855.000000,6641.000000,40944.000000,280574.000000,0.000000,43347.600000,3252.000000,5825.000000,3540.000000,,0.000000,253812.000000,70339.000000,80484.000000,21110.000000,8890.000000
296,7393.000000,513829.000000,333039.290000,416809.000000,140066.000000,77523.000000,99401.000000,454849.000000,0.000000,67121.180000,0.000000,108754.000000,8507.000000,,6819.000000,338429.000000,19545.000000,104593.000000,10550.000000,14625.340000
297,6720.000000,330968.000000,86341.460000,410562.000000,,6645.000000,11688.000000,470077.000000,36992.000000,33558.000000,2097.540000,5829.000000,7791.000000,,0.000000,473780.000000,39100.000000,28168.000000,4220.000000,4446.000000
298,8070.000000,176094.000000,138470.370000,361785.000000,2861.000000,11081.000000,105191.000000,305479.000000,61670.000000,39766.890000,0.000000,0.000000,0.000000,,2728.000000,321445.000000,109496.000000,78508.000000,44311.000000,6113.250000
299,32256.000000,475312.000000,48282.000000,1229286.000000,8577.000000,115180.000000,737395.000000,211124.000000,24668.000000,150213.490000,11368.000000,299214.000000,126024.000000,,21809.000000,414333.000000,335719.000000,150976.000000,56952.000000,17785.500000
300,85424.000000,606430.000000,60244.000000,355179.000000,145753.000000,39871.000000,105347.000000,1294482.000000,129544.000000,47835.080000,3248.000000,15527.000000,75756.000000,,8178.000000,659333.000000,42972.000000,346064.000000,443235.000000,59132.180000
301,6722.000000,1049354.000000,0.000000,143130.000000,2858.000000,19933.000000,43930.000000,297841.000000,14811.200000,32315.600000,16250.000000,11652.000000,37539.000000,,0.000000,676825.000000,3902.000000,170955.000000,88578.000000,226429.820000
302,1345.000000,93174.000000,9634.000000,254508.000000,20006.000000,6643.000000,58560.000000,95601.000000,5061.040000,0.000000,44854.880000,0.000000,9217.000000,,2728.000000,431394.000000,23413.000000,78409.000000,6327.000000,17622.000000
303,2689.000000,65640.000000,19254.000000,304232.000000,19992.000000,6642.000000,125866.000000,215815.000000,0.000000,246858.600000,17395.040000,155203.000000,52391.000000,,0.000000,236807.000000,11712.000000,160846.000000,37953.000000,5288.360000
304,120300.000000,484838.000000,0.000000,345676.000000,28583.000000,13284.000000,84866.000000,1625264.000000,12340.000000,201540.730000,0.000000,85450.000000,17725.000000,,185538.000000,67640.000000,42970.000000,189086.000000,0.000000,17844.500000
305,190127.000000,260653.000000,110673.000000,108121.000000,68614.000000,17704.000000,70157.000000,4495914.000000,,16217.680000,36779.600000,66016.000000,48847.000000,,76544.000000,245166.000000,429186.000000,197054.000000,59032.000000,31994.800000
306,84546.000000,1340256.000000,298110.170000,183377.000000,8569.000000,17705.000000,96401.000000,1167792.000000,529447.340000,71978.610000,53481.850000,50461.000000,5656.000000,,2731.000000,828495.000000,167683.000000,273343.000000,141180.000000,206573.990000
307,289159.000000,109970.000000,86608.000000,181189.000000,11428.000000,6639.000000,40872.000000,601090.000000,24604.000000,70847.320000,3245.490000,5817.000000,19090.000000,,12286.000000,430986.000000,15592.000000,110495.000000,425090.000000,28555.450000
308,0.000000,277485.000000,53051.000000,78415.000000,42911.000000,123941.000000,20437.000000,499615.000000,0.000000,102707.000000,19195.680000,0.000000,4949.000000,,125814.000000,244871.000000,27293.000000,134563.000000,14731.000000,0.000000
309,8710.000000,232844.000000,48204.000000,726476.000000,28600.000000,15498.000000,14595.000000,534694.000000,12304.000000,86477.560000,9744.000000,3880.000000,21210.000000,,10949.000000,84439.000000,7795.000000,176745.000000,18942.000000,4430.000000
310,38895.000000,59271.000000,42922.800000,933151.000000,2860.000000,11070.000000,23358.000000,392297.000000,0.000000,36098.000000,0.000000,52356.000000,74229.000000,,32870.000000,886287.000000,46770.000000,98295.000000,56828.000000,13316.000000
311,17420.000000,440439.000000,96751.430000,1253642.000000,34320.000000,4430.000000,125477.000000,278167.000000,0.000000,44290.040000,12115.040000,40719.000000,17650.000000,,6842.000000,354639.000000,31168.000000,42130.000000,54685.000000,42263.070000
312,3350.000000,171573.000000,127553.880000,312748.000000,17165.000000,26574.000000,11668.000000,361812.000000,27002.890000,31943.720000,9744.000000,9695.000000,2824.000000,,99779.000000,42225.000000,62322.000000,130430.000000,46268.000000,8867.400000
313,32830.000000,690446.000000,50471.780000,388765.000000,14305.000000,8854.000000,26238.000000,265570.000000,0.000000,47142.000000,40600.000000,102764.000000,5648.000000,,5466.000000,92901.000000,27265.000000,724159.000000,25236.000000,13761.360000
314,200613.000000,118541.000000,19585.440000,3615628.000000,5722.000000,15493.000000,67005.000000,268812.000000,0.000000,518163.100000,0.000000,3876.000000,724969.000000,,177570.000000,168903.000000,124584.000000,172437.000000,39953.000000,0.000000
315,24827.000000,93196.000000,0.000000,1203755.000000,,19925.000000,23298.000000,209723.000000,,33202.780000,32516.000000,0.000000,42360.000000,,13648.000000,177354.000000,58373.000000,44112.000000,2103.000000,4432.000000
316,2015.000000,355788.000000,33914.680000,1388408.000000,11453.000000,11069.000000,34936.000000,283469.000000,49317.020000,16925.500000,4875.000000,65892.000000,4942.000000,,5456.000000,346303.000000,31131.000000,98259.000000,23141.000000,4919.520000
317,0.000000,50843.000000,91281.290000,678667.000000,,6639.000000,11651.000000,46718.000000,24576.000000,174862.220000,0.000000,141499.000000,3525.000000,,0.000000,25340.000000,7786.000000,188543.000000,1386083.000000,8868.000000
318,44957.000000,112271.000000,210987.460000,1649845.000000,0.000000,28784.000000,32032.000000,95887.000000,0.000000,579659.300000,13008.000000,17457.000000,42310.000000,,87388.000000,472969.000000,35059.000000,114339.000000,518368.000000,0.000000
319,26169.000000,112276.000000,79453.290000,958031.000000,,15506.000000,148525.000000,168761.000000,2087.940000,5550.000000,13008.000000,9700.000000,0.000000,,0.000000,591106.000000,42875.000000,79836.600000,109221.000000,8361.860000
320,116612.000000,1394543.000000,117333.140000,731724.000000,57283.000000,15498.000000,175049.300000,741149.000000,156867.650000,144037.770000,75260.920000,36840.000000,92356.000000,,31405.000000,143547.000000,70130.000000,226605.000000,354876.000000,32371.400000
321,13400.000000,537031.000000,180093.620000,640980.000000,8592.000000,30987.000000,32021.000000,1033549.000000,99495.400000,83370.480000,12989.470000,9690.000000,60626.000000,,0.000000,84419.000000,31128.000000,60154.000000,567738.000000,44076.240000
322,5362.000000,293652.000000,23309.440000,587286.000000,54407.000000,154902.000000,11644.000000,616064.000000,34384.000000,0.000000,71436.000000,3876.000000,21824.000000,,27244.000000,270146.000000,11677.000000,83812.000000,322327.000000,15534.160000
323,584888.000000,546994.000000,91435.240000,618810.000000,91613.000000,15470.000000,646685.000000,3311822.000000,61352.000000,67296.230000,57308.130000,91086.000000,179520.000000,,14982.000000,227889.000000,58363.000000,710014.000000,594201.000000,190157.750000
324,81648.000000,403445.000000,19258.000000,583921.000000,45820.000000,17680.000000,183519.000000,127477.000000,0.000000,68305.150000,25968.000000,0.000000,7040.000000,,2724.000000,472579.000000,35035.000000,84130.000000,332311.000000,0.000000
325,3345.000000,162622.000000,0.000000,701908.000000,11460.000000,4418.000000,32042.000000,295814.000000,0.000000,401945.100000,5141.740000,0.000000,704.000000,,34033.000000,303731.000000,3895.000000,244386.000000,142061.000000,45228.300000
326,15395.000000,95076.000000,54194.940000,796714.000000,20057.000000,139270.000000,5831.000000,367700.000000,24548.000000,31550.300000,0.000000,0.000000,40880.000000,,0.000000,210891.000000,3895.000000,156279.000000,127483.000000,
327,168601.000000,27471.000000,83366.940000,266386.000000,63054.000000,11059.000000,37868.000000,27783.000000,18411.000000,97884.540000,5141.740000,17448.000000,119138.000000,,2724.000000,2075255.000000,11679.000000,98112.000000,173568.000000,9613.100000
328,85090.000000,124695.000000,78348.600000,446623.000000,152374.000000,26549.000000,0.000000,147222.000000,7855.360000,36870.300000,3248.000000,31029.000000,0.000000,,36796.000000,573868.000000,7788.000000,290434.000000,163020.000000,
329,79718.000000,296143.000000,48218.000000,331150.000000,,4424.000000,23322.000000,20432.000000,31789.660000,16648.000000,6498.000000,54271.000000,706.000000,,24533.000000,481180.000000,42851.000000,92191.000000,252907.000000,26573.840000
330,1341.000000,564738.000000,19304.000000,125504.000000,0.000000,141832.000000,104958.000000,1083726.000000,12276.000000,11106.000000,14625.000000,11645.000000,112952.000000,,68271.000000,304157.000000,31189.000000,140362.000000,244504.000000,170116.380000
331,125490.000000,397914.000000,28966.000000,348139.000000,2869.000000,13302.000000,43749.000000,135045.000000,0.000000,33348.000000,0.000000,0.000000,1414.000000,,30047.000000,50731.000000,202557.000000,148512.000000,23031.000000,107105.540000
332,0.000000,683909.000000,114049.380000,298565.000000,94889.000000,8864.000000,11668.000000,98270.000000,0.000000,21357.600000,9756.000000,108701.000000,7060.000000,,10925.000000,118384.000000,7798.000000,78287.000000,81744.000000,230698.570000
